record_id,label,window_start_utc,window_end_utc,ip_version,src_ip,dst_ip,src_port,dst_port,transport,app_proto,direction,duration_ms,packets,bytes,pkts_per_s,bytes_per_s,tcp_syn,tcp_ack,tcp_fin,tcp_rst,ipv6_flow_label,ipv6_next_header,ipv6_hop_limit,ipv6_ext_hdr_count,ipv6_fragment_count,icmpv6_nd_msgs,payload_entropy
R0000801,Exploits,2026-01-01T13:32:59+00:00,2026-01-01T13:32:59.158000+00:00,6,2001:db8:178:ab25:e03d:b918:63c2:79aa,2001:db8:1:f6d8:f388:fef7:40e:bf47,48840,3389,TCP,RDP,inbound,158.803,17,1020,107.05111830433316,6423.0670982599895,1,16,0,1,522186,6,66,6,6,0,6.671944607814497
R0000802,Benign,2026-01-01T04:08:17+00:00,2026-01-01T04:08:17.570000+00:00,6,2001:db8:1c3:254b:7845:a524:b1f0:1f04,2001:db8:1:98a0:fa9:9695:9fb:4d4b,57800,22,TCP,SSH,inbound,570.083,4,523,7.016522853392835,917.4103630811131,2,2,0,0,330265,6,60,2,1,1,4.947236744903815
R0000803,Benign,2026-01-01T15:00:26+00:00,2026-01-01T15:00:26.408000+00:00,6,2001:db8:1:cf71:cf35:fdb9:bdf1:8708,2001:db8:1:5d75:2e7e:4cef:ab2d:d056,52571,80,UDP,HTTP,lateral,408.979,4,691,9.780445076107087,1689.5718868974993,0,0,0,0,846524,17,64,0,0,1,2.879684401769577
R0000804,Benign,2026-01-01T18:18:00+00:00,2026-01-01T18:18:00.815000+00:00,6,2001:db8:1c8:844f:74a:588f:5231:d2a5,2001:db8:1:74b:54e2:8fa6:69c:cc0a,3266,445,UDP,SMB,inbound,815.961,9,2296,11.02993579861676,2813.8591770693424,0,0,0,0,790703,17,60,2,0,1,2.0232961868039996
R0000805,Benign,2026-01-01T03:13:32+00:00,2026-01-01T03:13:32.518000+00:00,6,2001:db8:159:4233:3d3:1cf:19a1:2723,2001:db8:1:1795:3902:d8a7:e5ae:288f,5370,143,UDP,IMAP,inbound,518.622,12,720,23.13823528348412,1388.2941170090473,0,0,0,0,923618,17,252,0,1,1,7.955217743719902
R0000806,Benign,2026-01-01T11:28:01+00:00,2026-01-01T11:28:01.306000+00:00,6,2001:db8:1:7830:79eb:1797:4fb9:ef37,2001:db8:141:c1ae:e723:5658:e648:d7ae,22184,53,UDP,DNS,outbound,306.418,17,1185,55.47975479725833,3867.2652608677126,0,0,0,0,202161,17,121,2,1,2,5.029741753204094
R0000807,Benign,2026-01-01T06:46:30+00:00,2026-01-01T06:46:30.317000+00:00,6,2001:db8:1:3824:2036:971a:323f:df19,2001:db8:1:ce31:213b:1241:83c5:9c14,15805,53,UDP,DNS,lateral,317.652,7,710,22.036706324274828,2235.151641462161,0,0,0,0,846910,17,64,2,0,2,5.049883048746193
R0000808,Benign,2026-01-01T15:52:07+00:00,2026-01-01T15:52:07.129000+00:00,6,2001:db8:1ba:e343:2f43:b2f0:402b:f495,2001:db8:1:5420:4d15:6c62:a8cc:6e3b,44825,445,UDP,SMB,inbound,129.334,14,840,108.24727136228933,6494.83628173736,0,0,0,0,785951,17,57,2,1,0,5.939180494701568
R0000809,Benign,2026-01-01T03:53:06+00:00,2026-01-01T03:53:06.636000+00:00,6,2001:db8:1:e7f0:bf78:bad8:8c2:fd6f,2001:db8:1:a1c2:6291:53bf:ccbd:d15e,53072,443,TCP,HTTPS,lateral,636.713,9,540,14.135107712658025,848.1064627594816,1,8,1,0,71542,6,61,0,0,0,4.937253252313496
R0000810,Benign,2026-01-01T17:52:44+00:00,2026-01-01T17:52:44.095000+00:00,6,2001:db8:1:5809:db90:f232:7bdd:41b3,2001:db8:1de:993e:a0f3:5470:3010:4525,27609,8080,TCP,HTTP-ALT,outbound,95.937,31,2541,323.12752359067196,26486.033465932178,1,30,0,0,922459,6,130,1,0,1,3.2859399294125327
R0000811,Benign,2026-01-01T18:19:06+00:00,2026-01-01T18:19:06.531000+00:00,6,2001:db8:1:ff26:5656:511d:565c:978a,2001:db8:141:5a51:2fb2:a0d7:e47c:a3af,53910,110,UDP,POP3,outbound,531.983,8,2216,15.038081726773974,4165.548638316391,0,0,0,0,718012,17,61,1,1,2,5.8276062975618315
R0000812,Benign,2026-01-01T20:57:33+00:00,2026-01-01T20:57:33.313000+00:00,6,2001:db8:1:681:a46d:4b51:6d30:e33,2001:db8:120:507d:8b16:f0a7:f6fa:16a1,15908,80,TCP,HTTP,outbound,313.702,8,773,25.501914751228153,2464.1225128374203,1,7,0,1,620156,6,61,1,0,0,5.1859010340933285
R0000813,Benign,2026-01-01T04:46:05+00:00,2026-01-01T04:46:05.381000+00:00,6,2001:db8:1:153d:f086:424a:fbfb:d9f9,2001:db8:1f8:c001:ddf1:94d4:f75e:f2cf,12991,3389,TCP,RDP,outbound,381.311,12,1399,31.470334137754783,3668.916454893245,1,11,1,2,465268,6,130,1,0,0,6.123508616047369
R0000814,Benign,2026-01-01T08:59:14+00:00,2026-01-01T08:59:14.156000+00:00,6,2001:db8:1:9019:26da:7a1c:c7a9:ff30,2001:db8:186:695d:87d2:e18f:dc24:1f84,53469,443,UDP,HTTPS,outbound,156.717,19,1140,121.23796265214678,7274.277759128807,0,0,0,0,349707,17,65,2,1,2,5.819738784702869
R0000815,Reconnaissance,2026-01-01T09:21:16+00:00,2026-01-01T09:21:16.038000+00:00,6,2001:db8:19e:4152:dbe3:8b89:a262:4fd2,2001:db8:1:ee3f:d7de:7f4d:39ec:2ca,28812,8080,TCP,HTTP-ALT,inbound,38.942,2,158,51.35818313742385,4057.2964678564845,2,0,0,0,840691,6,252,0,1,2,6.321022796838807
R0000816,Benign,2026-01-01T22:09:11+00:00,2026-01-01T22:09:11.224000+00:00,6,2001:db8:1:5269:77cf:1eb6:79fe:e842,2001:db8:1f0:2a29:b8b7:58b8:22d8:c08b,1047,25,TCP,SMTP,outbound,224.01,17,1692,75.88961495000713,7553.248735024239,1,16,0,0,653483,6,67,0,1,2,5.730975661964091
R0000817,Benign,2026-01-01T14:11:38+00:00,2026-01-01T14:11:38.243000+00:00,6,2001:db8:1:690e:c152:caf6:f29:301d,2001:db8:1:7b1e:24cf:8629:23ea:ea4f,51132,53,UDP,DNS,lateral,243.311,14,840,57.539432652097744,3452.3659591258647,0,0,0,0,819985,17,135,0,1,0,5.73102609489421
R0000818,Benign,2026-01-01T00:15:30+00:00,2026-01-01T00:15:30.461000+00:00,6,2001:db8:1f2:f4f2:f69e:963d:39ef:20ea,2001:db8:1:e483:23f3:e5c5:46b6:36ea,9115,143,TCP,IMAP,inbound,461.273,25,14177,54.19789013689858,30734.539538832443,2,23,0,1,577703,6,66,2,0,0,6.1488130964716206
R0000819,Benign,2026-01-01T01:41:22+00:00,2026-01-01T01:41:22.262000+00:00,6,2001:db8:1a0:e85f:c58b:6161:1a44:cb3b,2001:db8:1:3b70:789a:9f00:9933:ca27,29746,123,TCP,NTP,inbound,262.903,5,339,19.01844106873338,1289.450304460123,1,4,0,1,952877,6,123,1,0,2,5.124128549314976
R0000820,Benign,2026-01-01T21:01:47+00:00,2026-01-01T21:01:47.088000+00:00,6,2001:db8:1:45a8:e00f:6ea2:5764:7ecf,2001:db8:1:a7d:fcea:e86b:f311:a3a1,0,143,ICMPv6,OTHER,lateral,88.571,11,839,124.19480877017457,9472.676778016043,0,0,0,0,353277,58,73,1,0,2,6.560115900180313
R0000821,Benign,2026-01-01T20:04:51+00:00,2026-01-01T20:04:51.131000+00:00,6,2001:db8:1:3981:4a85:fbd1:c22a:6772,2001:db8:116:acb7:1a61:7efe:85d8:cc08,63921,8080,UDP,HTTP-ALT,outbound,131.619,12,862,91.17221393074449,6549.204034025146,0,0,0,0,1037108,17,124,2,1,0,3.8599279288760653
R0000822,Benign,2026-01-01T23:35:38+00:00,2026-01-01T23:35:38.595000+00:00,6,2001:db8:1:dd7b:1aed:bcfd:a357:e4ea,2001:db8:1d7:a29c:47bb:6bb0:c51b:2775,0,25,ICMPv6,OTHER,outbound,595.258,5,1082,8.39971830134615,1817.6990404113067,0,0,0,0,526907,58,130,1,1,1,6.57391438521145
R0000823,Benign,2026-01-01T14:33:33+00:00,2026-01-01T14:33:33.187000+00:00,6,2001:db8:13e:247c:7c4c:ec7d:ce55:754e,2001:db8:1:38ac:7eb6:c0a9:95f5:f2ac,29451,8080,TCP,HTTP-ALT,inbound,187.326,14,2396,74.73590989118324,12790.517149948217,3,11,2,0,1023120,6,253,2,1,0,4.428228042607125
R0000824,Benign,2026-01-01T13:55:22+00:00,2026-01-01T13:55:23.717000+00:00,6,2001:db8:1:aae5:ecdc:bb27:ded2:1b15,2001:db8:19a:68a:ac7:256b:61f1:3c8c,39712,80,TCP,HTTP,outbound,1717.403,5,300,2.9113724206405904,174.68234523843543,2,3,0,0,500410,6,62,2,0,2,5.075978612610003
R0000825,Benign,2026-01-01T22:33:53+00:00,2026-01-01T22:33:53.088000+00:00,6,2001:db8:1:b7e1:64cc:7a90:d0b6:6c10,2001:db8:158:e8f1:a34:9670:be8b:15f3,52675,123,UDP,NTP,outbound,88.265,4,703,45.31800021772179,7964.638538264604,0,0,0,0,78173,17,129,1,1,2,4.8081232346131335
R0000826,Benign,2026-01-01T19:14:43+00:00,2026-01-01T19:14:43.161000+00:00,6,2001:db8:1:ab48:6e8a:457f:c712:cf67,2001:db8:137:4e5d:690:6169:e878:458,12868,8080,UDP,HTTP-ALT,outbound,161.42,4,338,24.780015910506865,2093.9113444378304,0,0,0,0,864328,17,65,0,1,0,6.128245691344325
R0000827,Benign,2026-01-01T18:26:48+00:00,2026-01-01T18:26:48.258000+00:00,6,2001:db8:1:d180:5bcc:7bfb:40e6:4eed,2001:db8:15a:3579:5813:a496:aed9:dac5,19153,22,UDP,SSH,outbound,258.042,3,397,11.626025115731434,1538.510656981793,0,0,0,0,551915,17,61,1,0,1,4.681747361138798
R0000828,Benign,2026-01-01T19:53:18+00:00,2026-01-01T19:53:19.329000+00:00,6,2001:db8:1:a5f6:8c1a:6477:dd0d:3739,2001:db8:166:bcf6:bd9e:d3fc:5266:cd86,52205,110,TCP,POP3,outbound,1329.753,19,2333,14.288367958188203,1754.4611813922672,2,17,0,1,477250,6,60,0,1,0,5.411396567470659
R0000829,Benign,2026-01-01T08:05:16+00:00,2026-01-01T08:05:17.361000+00:00,6,2001:db8:1:501b:67f3:e4bf:a3b3:1be6,2001:db8:1a3:b4a2:7f48:536:9f2e:444a,50606,53,TCP,DNS,outbound,1361.038,28,9865,20.572538587289493,7248.146184414673,2,26,0,0,1018042,6,128,1,0,1,5.787391699806013
R0000830,Benign,2026-01-01T16:41:42+00:00,2026-01-01T16:41:43.440000+00:00,6,2001:db8:12b:25a5:f595:3b2e:28c2:783d,2001:db8:1:1c89:413:d049:52a0:628b,39155,22,TCP,SSH,inbound,1440.533,6,779,4.165124589897456,540.7720092550197,3,3,0,0,834606,6,60,1,1,2,5.056741084635807
R0000831,Benign,2026-01-01T02:29:13+00:00,2026-01-01T02:29:14.082000+00:00,6,2001:db8:1e0:7eaf:ea29:9a22:9914:857d,2001:db8:1:da2a:6796:4bd9:a9c6:d4e3,10576,25,TCP,SMTP,inbound,1082.353,1,321,0.92391322191696,296.57614423534415,1,0,0,0,278988,6,67,2,1,2,4.740235384169524
R0000832,Benign,2026-01-01T13:09:06+00:00,2026-01-01T13:09:06.657000+00:00,6,2001:db8:1:4b3d:cc69:a8ca:e32f:fec3,2001:db8:1f8:82c3:91f2:8485:9d09:1856,0,80,ICMPv6,OTHER,outbound,657.899,9,2340,13.679906963174316,3556.775810425322,0,0,0,0,515697,58,130,1,0,1,3.799929276816991
R0000833,Benign,2026-01-01T00:17:52+00:00,2026-01-01T00:17:52.684000+00:00,6,2001:db8:1d5:4fbd:3976:c637:7e97:16ad,2001:db8:1:380e:fbb7:13fd:b1f0:b429,58376,22,UDP,SSH,inbound,684.396,8,932,11.689145177329834,1361.7854131589256,0,0,0,0,304877,17,125,0,1,2,6.948137069120835
R0000834,Benign,2026-01-01T13:48:39+00:00,2026-01-01T13:48:40.028000+00:00,6,2001:db8:1d6:82a0:7bb7:cc42:9cba:7bc6,2001:db8:1:8e6b:6a1e:5d9a:705f:52b,38254,3389,TCP,RDP,inbound,1028.705,5,300,4.860481725647639,291.62890353885837,3,2,1,0,838057,6,126,0,1,0,5.634502646091306
R0000835,Benign,2026-01-01T01:50:56+00:00,2026-01-01T01:50:56.821000+00:00,6,2001:db8:1cb:fae8:b4ed:4d1d:42f1:287b,2001:db8:1:cdad:5d2d:113b:fb5e:dc15,29290,25,UDP,SMTP,inbound,821.332,21,2902,25.56821469946092,3533.2837646588378,0,0,0,0,748838,17,59,1,1,0,5.0043014688530985
R0000836,Benign,2026-01-01T17:16:57+00:00,2026-01-01T17:16:58.047000+00:00,6,2001:db8:1b3:d2c4:fc7b:427f:d3d3:9ff9,2001:db8:1:89cc:cba9:a0f0:3f34:88a3,9462,8080,UDP,HTTP-ALT,inbound,1047.415,9,1407,8.592580431836376,1343.3067408437535,0,0,0,0,477782,17,63,0,1,2,4.170188151458155
R0000837,Benign,2026-01-01T01:33:06+00:00,2026-01-01T01:33:06.361000+00:00,6,2001:db8:1:fc2e:d232:231d:8dd7:b77d,2001:db8:144:e5ed:771d:30f:3955:b110,55852,8080,UDP,HTTP-ALT,outbound,361.041,12,833,33.23726168274444,2307.2199151438435,0,0,0,0,914744,17,63,0,1,2,4.260536758014018
R0000838,Benign,2026-01-01T22:54:49+00:00,2026-01-01T22:54:50.104000+00:00,6,2001:db8:1a6:7897:8f1a:5d4a:72ce:d11f,2001:db8:1:58fc:e555:e087:ebb:51ae,0,445,ICMPv6,OTHER,inbound,1104.69,7,2127,6.336616825161739,1925.4262838741456,0,0,0,0,137180,58,132,2,0,0,5.118954035278256
R0000839,Benign,2026-01-01T16:43:58+00:00,2026-01-01T16:43:58.162000+00:00,6,2001:db8:107:f48:ba4e:832f:e582:eba2,2001:db8:1:7da5:9905:6421:b6af:49df,47175,143,TCP,IMAP,inbound,162.779,1,60,6.1432820690347665,368.596924142086,1,0,0,0,649750,6,123,0,1,0,6.578469627461505
R0000840,Benign,2026-01-01T18:06:25+00:00,2026-01-01T18:06:25.447000+00:00,6,2001:db8:182:955:e03f:7c17:cc65:374,2001:db8:1:24ec:683a:755e:f23e:9b0b,65260,3389,TCP,RDP,inbound,447.753,3,613,6.700120016493709,1369.0578567035477,3,0,0,0,111088,6,255,2,1,0,5.052794721314403
R0000841,Benign,2026-01-01T00:42:27+00:00,2026-01-01T00:42:27.330000+00:00,6,2001:db8:1:1049:9d25:4dc4:122d:ef06,2001:db8:1ba:fa34:69e8:fe2a:879f:22eb,49032,53,TCP,DNS,outbound,330.65,10,1258,30.243418457733352,3804.622041982856,1,9,0,0,376104,6,135,0,0,2,3.1006437355809746
R0000842,Benign,2026-01-01T04:23:30+00:00,2026-01-01T04:23:30.746000+00:00,6,2001:db8:1:181a:16cf:a211:54f0:327b,2001:db8:192:f1da:674f:6635:f236:b2ee,26415,123,UDP,NTP,outbound,746.131,9,1471,12.062230723896983,1971.5045994280513,0,0,0,0,719942,17,62,1,1,2,5.15103496914155
R0000843,Benign,2026-01-01T10:50:29+00:00,2026-01-01T10:50:29.765000+00:00,6,2001:db8:140:83ff:e10a:5f9f:6e2c:219a,2001:db8:1:2f3f:173a:603d:7feb:25e2,27331,25,TCP,SMTP,inbound,765.301,120,23228,156.80100232037984,30351.447349148188,2,118,0,0,171061,6,252,0,0,1,4.7762403179772965
R0000844,Benign,2026-01-01T07:50:40+00:00,2026-01-01T07:50:40.268000+00:00,6,2001:db8:10f:9733:9b2d:43a3:e119:e331,2001:db8:1:f24:8e9f:f74a:fb65:3ea,25478,123,TCP,NTP,inbound,268.252,17,1020,63.37321656846223,3802.392994107734,1,16,0,0,26378,6,255,0,0,0,5.687774821084338
R0000845,Benign,2026-01-01T20:55:49+00:00,2026-01-01T20:55:50.700000+00:00,6,2001:db8:1:5ff5:9038:ab45:916d:9a42,2001:db8:1f4:a985:11c3:7e19:dbfe:ed4a,13376,53,TCP,DNS,outbound,1700.18,17,1880,9.998939087954478,1105.7650285502598,1,16,2,1,724037,6,63,2,1,0,5.27660907045166
R0000846,Benign,2026-01-01T19:22:22+00:00,2026-01-01T19:22:22.254000+00:00,6,2001:db8:1:e435:2d4b:2c13:92f0:ae83,2001:db8:1d8:91b0:b4d4:813a:70d1:8e9e,34272,53,UDP,DNS,outbound,254.528,1,459,3.928833180377782,1803.334429793402,0,0,0,0,252251,17,128,0,1,0,5.598147265122537
R0000847,Benign,2026-01-01T13:09:05+00:00,2026-01-01T13:09:05.382000+00:00,6,2001:db8:12e:2fca:aedb:3046:595b:9abc,2001:db8:1:2ad9:84bb:af7a:9711:3545,33638,80,TCP,HTTP,inbound,382.942,5,482,13.056814303093843,1258.6768988182464,3,2,0,0,953505,6,123,0,0,2,7.477086498053305
R0000848,Benign,2026-01-01T01:24:25+00:00,2026-01-01T01:24:25.132000+00:00,6,2001:db8:1:8df1:ab30:4184:1dcb:2fbf,2001:db8:13f:86a:569d:b57e:10c2:38ba,10289,110,TCP,POP3,outbound,132.813,27,2998,203.29394641227054,22573.157457184705,2,25,2,1,87221,6,124,0,1,0,6.4543383607573395
R0000849,Benign,2026-01-01T18:09:58+00:00,2026-01-01T18:09:58.778000+00:00,6,2001:db8:1:a8df:e8e0:199:d7f6:4255,2001:db8:1d6:ccc7:c12e:3882:b527:ba0a,0,8080,ICMPv6,OTHER,outbound,778.914,15,2721,19.25758320668453,3493.3255936925734,0,0,0,0,826665,58,135,0,0,2,7.385094895036112
R0000850,Benign,2026-01-01T11:47:23+00:00,2026-01-01T11:47:23.217000+00:00,6,2001:db8:1c3:7637:72a9:dfa1:22ae:8888,2001:db8:1:f1ba:4aff:5eee:32b2:d952,28963,123,UDP,NTP,inbound,217.447,36,5175,165.557410539449,23798.877765045796,0,0,0,0,49983,17,65,1,1,1,3.5077291683566716
R0000851,Benign,2026-01-01T07:22:15+00:00,2026-01-01T07:22:15.346000+00:00,6,2001:db8:1:7f63:4e4f:4dd0:6388:f6dc,2001:db8:1c5:4f44:c94e:e2f0:fe06:8b4e,51541,25,TCP,SMTP,outbound,346.074,5,981,14.447774375884261,2834.653332548492,1,4,0,0,394430,6,131,2,0,2,3.1255136489836888
R0000852,Benign,2026-01-01T20:58:08+00:00,2026-01-01T20:58:08.395000+00:00,6,2001:db8:1:a414:2c61:3d5c:8af4:1753,2001:db8:1:c46:bd3f:f354:504b:9abb,2856,3389,TCP,RDP,lateral,395.507,17,2389,42.98279849431142,6040.347388406469,3,14,0,1,109964,6,65,0,1,1,4.928685021931702
R0000853,Fuzzers,2026-01-01T04:53:11+00:00,2026-01-01T04:53:11.102000+00:00,6,2001:db8:15e:ee51:823d:269c:2da4:6bc5,2001:db8:1:b72:b2fd:aa38:ae5e:c1fc,7489,143,TCP,IMAP,inbound,102.18,3,541,29.35997085177347,5294.581410269815,3,0,0,0,153015,6,128,10,0,0,5.861487755392775
R0000854,Benign,2026-01-01T23:41:24+00:00,2026-01-01T23:41:24.275000+00:00,6,2001:db8:1:ec0d:b94:729c:3fd:e24e,2001:db8:1e6:7b6a:34be:5f01:61a9:3ecf,61599,80,TCP,HTTP,outbound,275.476,7,420,25.410601431211067,1524.636085872664,1,6,1,0,693634,6,130,1,0,0,4.995123336135283
R0000855,Benign,2026-01-01T04:55:01+00:00,2026-01-01T04:55:01.396000+00:00,6,2001:db8:10b:752e:66e6:c48a:d679:3ab4,2001:db8:1:9947:2444:7277:27ea:f665,41771,22,UDP,SSH,inbound,396.032,12,720,30.300567156777166,1818.03402940663,0,0,0,0,649570,17,127,2,1,1,5.809526045208601
R0000856,Benign,2026-01-01T15:02:12+00:00,2026-01-01T15:02:12.099000+00:00,6,2001:db8:1:b0b6:68c1:8df9:45ca:17af,2001:db8:1d2:d47e:6a77:982b:29e:435d,25739,143,UDP,IMAP,outbound,99.501,11,1297,110.5521010154373,13035.097728820198,0,0,0,0,21872,17,64,1,0,1,6.237158898658244
R0000857,Exploits,2026-01-01T22:38:38+00:00,2026-01-01T22:38:38.353000+00:00,6,2001:db8:1a9:b7f1:20fe:d1f3:72fa:10f7,2001:db8:1:120d:3914:dce2:b083:7e1,8578,22,TCP,SSH,inbound,353.382,34,2040,96.21304888031655,5772.782932818993,1,33,0,0,686562,6,64,2,8,0,6.084466786389948
R0000858,Benign,2026-01-01T22:48:18+00:00,2026-01-01T22:48:18.154000+00:00,6,2001:db8:1:65f0:b1ec:c7c2:ee3d:114e,2001:db8:149:5410:8948:5754:48e9:18f9,57090,25,TCP,SMTP,outbound,154.111,21,11752,136.26571428369485,76256.88925057056,1,20,0,0,828178,6,127,2,1,0,5.705021088273767
R0000859,Benign,2026-01-01T10:27:45+00:00,2026-01-01T10:27:45.078000+00:00,6,2001:db8:1:fedc:84aa:6e12:208a:9c4f,2001:db8:17a:93ef:780d:90b6:923:51d9,8325,80,TCP,HTTP,outbound,78.36,5,300,63.80792771187343,3828.475662712406,1,4,0,0,141348,6,69,0,0,1,5.084890306076761
R0000860,Benign,2026-01-01T08:11:32+00:00,2026-01-01T08:11:32.295000+00:00,6,2001:db8:1:c4e5:98d5:16b9:7128:7916,2001:db8:1ef:16e:a9b2:4a99:a82:60b6,51276,3389,TCP,RDP,outbound,295.501,5,576,16.920410033768217,1949.2312358900986,1,4,0,1,29802,6,67,0,0,2,5.701685045168788
R0000861,Benign,2026-01-01T04:24:54+00:00,2026-01-01T04:24:54.578000+00:00,6,2001:db8:1:335d:7647:f43f:59a1:4829,2001:db8:1:e72:a4e6:afd:e6cc:d201,0,143,ICMPv6,OTHER,lateral,578.369,11,660,19.01899624007503,1141.1397744045018,0,0,0,0,472353,58,64,1,0,1,4.126311341082248
R0000862,Benign,2026-01-01T02:40:22+00:00,2026-01-01T02:40:22.433000+00:00,6,2001:db8:1:df0f:67a:b1d7:7059:e387,2001:db8:1d7:ea86:11c3:138b:70c6:9b42,40454,22,TCP,SSH,outbound,433.97,6,3902,13.825855962538286,8991.414994304067,1,5,1,0,665958,6,63,2,1,2,3.7957604337384114
R0000863,Benign,2026-01-01T00:04:55+00:00,2026-01-01T00:04:56.818000+00:00,6,2001:db8:1:b871:9e5b:aabf:478:6088,2001:db8:1ee:cc04:b95d:43d6:2b7f:90a5,25296,110,TCP,POP3,outbound,1818.973,6,360,3.298563915627792,197.91383493766753,2,4,1,0,12376,6,130,0,0,0,3.819401294100349
R0000864,Benign,2026-01-01T15:28:29+00:00,2026-01-01T15:28:29.272000+00:00,6,2001:db8:1db:648c:1ea0:dd2d:9123:f2c5,2001:db8:1:a0d7:c31d:fb91:397a:433,37962,443,TCP,HTTPS,inbound,272.451,8,837,29.363039336342148,3072.107990564797,3,5,0,0,999142,6,130,2,0,0,4.5163657177136125
R0000865,Benign,2026-01-01T12:52:29+00:00,2026-01-01T12:52:29.315000+00:00,6,2001:db8:1:bf81:e905:8f29:731d:a6ec,2001:db8:17d:957e:aed1:4cec:3cd7:e0ea,17410,8080,TCP,HTTP-ALT,outbound,315.338,9,1098,28.540843975090304,3481.982964961017,2,7,0,0,321153,6,128,1,1,1,5.63600577522258
R0000866,Benign,2026-01-01T01:01:16+00:00,2026-01-01T01:01:16.862000+00:00,6,2001:db8:12c:a268:bb21:68c4:a318:8a65,2001:db8:1:6371:f7a5:8f8d:f689:c4c2,58822,25,TCP,SMTP,inbound,862.173,13,1963,15.078186214097041,2276.806118328653,1,12,1,0,628847,6,59,0,1,2,5.250227699165681
R0000867,Benign,2026-01-01T10:51:19+00:00,2026-01-01T10:51:19.216000+00:00,6,2001:db8:1:fccc:3a1b:ba9c:da07:f08e,2001:db8:1:d713:2001:965b:66f8:9b87,24154,123,TCP,NTP,lateral,216.347,5,367,23.11100447349082,1696.347728354226,3,2,0,0,965909,6,129,0,1,1,6.2338810549242085
R0000868,Benign,2026-01-01T22:45:07+00:00,2026-01-01T22:45:07.279000+00:00,6,2001:db8:1:aa55:5375:74b0:567a:25f8,2001:db8:1b9:2ab1:2213:cdad:661d:3354,0,3389,ICMPv6,OTHER,outbound,279.579,9,853,32.19122670605416,3051.012931140466,0,0,0,0,408109,58,130,0,0,0,5.52557781678707
R0000869,Benign,2026-01-01T02:36:27+00:00,2026-01-01T02:36:30.128000+00:00,6,2001:db8:1:769f:e67d:9f00:5d08:c254,2001:db8:1c3:93f8:dcc8:c801:8c57:3243,25587,143,UDP,IMAP,outbound,3128.293,5,790,1.5983155709396348,252.5338602084623,0,0,0,0,986148,17,62,2,1,0,4.330713013011357
R0000870,Shellcode,2026-01-01T10:21:46+00:00,2026-01-01T10:21:46.268000+00:00,6,2001:db8:1c6:4ab8:f4aa:e84a:d538:2419,2001:db8:1:6980:9fa3:fe4b:debf:96d3,14092,22,TCP,SSH,inbound,268.086,10,8478,37.30152019077623,31624.22881774009,3,7,0,0,805915,6,127,0,1,2,5.895857016412253
R0000871,Benign,2026-01-01T03:36:59+00:00,2026-01-01T03:36:59.371000+00:00,6,2001:db8:191:40a9:62ce:f959:34da:1f50,2001:db8:1:45f8:2c1e:86bb:aac0:16bd,37944,123,UDP,NTP,inbound,371.385,10,1917,26.92624539830021,5161.761242854151,0,0,0,0,414837,17,130,0,1,2,4.6964303810922825
R0000872,Benign,2026-01-01T00:30:54+00:00,2026-01-01T00:30:54.352000+00:00,6,2001:db8:1c3:3b14:216c:ed0:bd0c:1656,2001:db8:1:50f3:7c97:6337:ee66:8fd2,62170,8080,TCP,HTTP-ALT,inbound,352.287,5,300,14.192956275210497,851.5773765126297,1,4,0,0,137067,6,64,2,0,2,3.926414451403401
R0000873,Benign,2026-01-01T08:42:38+00:00,2026-01-01T08:42:38.661000+00:00,6,2001:db8:1:1706:da44:dee:54dd:bff4,2001:db8:1:e6dc:ee7a:e3bb:5034:715,14328,110,UDP,POP3,lateral,661.636,42,2520,63.4790563099106,3808.743378594636,0,0,0,0,138460,17,58,2,0,0,5.075113114649933
R0000874,Benign,2026-01-01T12:46:31+00:00,2026-01-01T12:46:31.409000+00:00,6,2001:db8:1:799f:7255:7e4e:d408:7cd1,2001:db8:12c:db16:b41f:5721:56af:d9ce,20897,25,UDP,SMTP,outbound,409.169,11,884,26.883763994755615,2160.47703376036,0,0,0,0,248387,17,63,0,0,0,5.567510410540603
R0000875,Benign,2026-01-01T03:15:15+00:00,2026-01-01T03:15:16.029000+00:00,6,2001:db8:178:3596:a0f1:55fb:8d64:ec21,2001:db8:1:47fe:fbb9:bf21:b32a:3228,64995,22,UDP,SSH,inbound,1029.046,2,169,1.9435470038274467,164.22972182341925,0,0,0,0,82582,17,64,0,0,1,4.282023895389264
R0000876,Benign,2026-01-01T13:36:10+00:00,2026-01-01T13:36:11.916000+00:00,6,2001:db8:105:1bb6:c463:299a:2ba3:21ef,2001:db8:1:fcde:b028:bafc:960f:96d9,62034,110,TCP,POP3,inbound,1916.111,5,534,2.6094527442730424,278.6895530883609,3,2,0,0,1031310,6,129,1,0,1,4.608715211198105
R0000877,Benign,2026-01-01T23:04:40+00:00,2026-01-01T23:04:41.018000+00:00,6,2001:db8:1:11a2:5eb6:3bc5:e2f1:e16,2001:db8:1:9fc0:228b:a68a:2d5f:4dd3,45416,25,UDP,SMTP,lateral,1018.918,7,425,6.870033123570889,417.1091539310897,0,0,0,0,413415,17,255,1,0,0,4.869225103976947
R0000878,Benign,2026-01-01T12:19:19+00:00,2026-01-01T12:19:19.254000+00:00,6,2001:db8:1:1544:c95d:2093:f2e2:d2f,2001:db8:1fb:cb4d:9a51:ec62:5ace:6550,2069,445,TCP,SMB,outbound,254.896,11,2074,43.154870465891015,8136.654667841633,1,10,0,0,529983,6,71,2,1,0,6.027236107657423
